PT	AU	BE	TI	X1	Y1	Z1	SO	LA	DT	DE	X5	Y5	Z5	AB	X4	Y4	Z4	C1	EM	RI	OI	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	PD	PY	VL	IS	BP	EP	DI	EC	C2	SC	UT	OA	HC	HP	DA
J	Godoy, Marcelo Magalhães; Barbosa, Daniel Henrique Diniz; Barbosa, Lidiany Silva		Da arte de conhecer as doenças: o diagnóstico da economia mineira de 1968 e o planejamento do desenvolvimento de Minas Gerais	The art ok knowing diseases: the diagnosis of Minas Gerais economy of 1968 and planning of Minas Gerais development			Nova Economia	Portuguese	research-article	Minas Gerais; Economic History; development; planning; BDMG		Minas Gerais; História Econômica; desenvolvimento; planejamento; BDMG		The issue of politically oriented regional development occupies an important place in the Economic History of Minas Gerais. Since the start of the 20th century, and throughout the most important transformative stages of the Brazilian economic system, overcoming underdevelopment and the peripheral position of the state has been a priority for the elites of Minas. We understand that it is essential to study the Diagnosis of the Economy of Minas, published in 1968, if the goal is to understand the vicissitudes of the state's economic development. This study emphasizes the meaning of this rich document, especially the long-lived institutional relationships and theoretical matrixes that lent it legitimacy and made it suited it to its time. The text is structured in three parts: i) description and analysis of the document; ii) brief background of developmentism in Minas; iii) presentation of four studies about the themes of the Diagnosis: transportation, electric energy, sugar industry and steel making.		O tema do desenvolvimento regional politicamente orientado ocupa lugar de destaque na História Econômica de Minas Gerais. Desde o início do século XX, e no transcurso das mais importantes etapas da transformação do sistema econômico brasileiro, a superação do subdesenvolvimento e da posição periférica do estado constituiu-se em prioridade para as elites mineiras. Entende-se que é imperativo o estudo do Diagnóstico da Economia Mineira, publicado no ano de 1968, se o objetivo é compreender as vicissitudes da evolução econômica do estado. Com este escrito pretende-se ressaltar o significado deste opulento documento, mormente as longevas filiações institucionais e matrizes teóricas que lhe forneceram legitimidade e o fez consentâneo com o seu tempo. O texto se estrutura em três partes: i) descrição e análise do documento; ii) breve histórico sobre o desenvolvimentismo em Minas; iii) apresentação de quatro estudos acerca de temas do Diagnóstico: transportes, energia elétrica, indústria açucareira e siderurgia		[Barbosa, Daniel Henrique Diniz] Universidade de São Paulo, Brazil; [Barbosa, Lidiany Silva] Universidade Federal do Rio de Janeiro, Brazil; [Godoy, Marcelo Magalhães] Universidade Federal de Minas Gerais, Brazil					41	0	0	0	0	Nova Economia	Belo Horizonte	Belo Horizonte	1980-5381	08	2010	20	2	343	388	10.1590/S0103-63512010000200005	Economics	SciELO Brazil	Business & Economics	SCIELO:S0103-63512010000200005	gold				
J	Almeida, Luciene Nascimento de; Ribas, José Roberto; Leandro, Adilson dos Santos		Os formadores de opinião na alimentação infantil	The opinion makers in child nourishment			Revista de Administração Contemporânea	Portuguese	research-article	integrated communication; opinion makers; child nourishment; National Health Council		comunicação integrada; formadores de opinião; nutrição infantil; Conselho Nacional de Saúde		This paper deals with product positioning strategy and is based on the influence made by opinion makers on consumer behavior. The case study describes how Biogood has developed its marketing integrated communication regarding child nourishment, by matching its image with science through R&D investments; divulging its research through pediatrics and nutrition channels; venturing and sponsoring and promoting events directed at professionals in these specialties. The case investigates the strategic adjustment made by Biogood, aiming to neutralize the regulatory acts as established by the National Health Council since 1988. The problem, as shown by this case, is the effort made by this company in its attempt to influence physicians, who are considered as relevant opinion makers for children's products. In this way, the company positioned its brands as associated with safety, care and quality. The case is structured in accordance with the recommendations of Roesch (2007), who suggested that learning objectives may attempt to develop skills and relevant attitudes related to managerial practice and make it feasible to understand the organization and its environment, supporting the teacher with input for his lectures.		Este trabalho aborda a estratégia de posicionamento do produto e se baseia na influência que os formadores de opinião exercem no comportamento do consumidor. O caso descreve a maneira como a Biogood vem desenvolvendo sua comunicação integrada de marketing para a alimentação infantil, associando sua imagem à ciência por meio de investimentos em P&D, da divulgação das suas pesquisas por meio dos canais de pediatria e nutrologia, do estabelecimento de parcerias, do patrocínio e da promoção de eventos direcionados aos profissionais destas especialidades. O caso investiga a adaptação estratégica da Biogood com o objetivo de neutralizar os atos regulatórios estabelecidos pelo Conselho Nacional da Saúde, a partir de 1988. O caso apresenta como situação-problema o esforço empreendido por esta empresa na tentativa de influenciar a classe médica, importante formadora de opinião sobre produtos infantis e, assim, posicionar suas marcas como associadas à segurança, cuidado e qualidade. É estruturado conforme a recomendação de Roesch (2007), a qual sugeriu que os objetivos de aprendizagem devem desenvolver habilidades e atitudes relevantes para a prática gerencial e possibilitar o entendimento da organização e do seu ambiente de atuação, apoiando o professor com material para suas aulas expositivas.		[Almeida, Luciene Nascimento de] Fundação Getúlio Vargas, Brazil; [Ribas, José Roberto] Universidade Federal do Rio de Janeiro, Brazil; [Almeida, Luciene Nascimento de] Universidade Estácio de Sá, Brazil; [Leandro, Adilson dos Santos] Universidade Estácio de Sá, Brazil					13	0	0	0	0	Associação Nacional dos Programas de Pós-graduação em Administração	Curitiba	Curitiba	1982-7849	08	2010	14	4	761	774	10.1590/S1415-65552010000400014	Management	SciELO Brazil	Business & Economics	SCIELO:S1415-65552010000400014	gold				
J	Serrano, Franklin		O conflito distributivo e a teoria da inflação inercial	Conflicting claims over the distribution of income and the theory of inertial inflation			Revista de Economia Contemporânea	Portuguese	research-article	inertial inflation; cost push inflation; sraffa		inflação inercial; inflação de custo; sraffa		This paper briefly discusses a few aspects of the evolution of the theory of inertial inflation in the Brazilian literature. Some of its main shortcomings are analyzed from a Sraffian perspective, that sees cost push inflation as being based on conflicting claims over the distribution of income.		Neste trabalho, discutiremos alguns aspectos da evolução da teoria da inflação inercial no Brasil e analisaremos brevemente algumas de suas principais deficiências a partir de uma perspectiva sraffiana, que vê a inflação de custos como baseada no conflito distributivo.		[Serrano, Franklin] Universidade Federal do Rio de Janeiro, Brazil					50	6	8	0	0	Instituto de Economa da Universidade Federal do Rio de Janeiro	Rio de Janeiro	Rio de Janeiro	1980-5527	08	2010	14	2	395	421	10.1590/S1415-98482010000200007	Economics	SciELO Brazil	Business & Economics	SCIELO:S1415-98482010000200007	gold				
J	Earp, Fabio Sá		Carlos Lessa				Revista de Economia Contemporânea	Portuguese	research-article									[Earp, Fabio Sá] Universidade Federal do Rio de Janeiro, Brazil					7	0	0	0	0	Instituto de Economa da Universidade Federal do Rio de Janeiro	Rio de Janeiro	Rio de Janeiro	1980-5527	08	2010	14	2	423	432	10.1590/S1415-98482010000200008	Economics	SciELO Brazil	Business & Economics	SCIELO:S1415-98482010000200008	gold				
J	Rosenberg, Gerson; Fonseca, Maria da Graça Derengowski; d' Avila, Luiz Antonio		Análise comparativa da concentração industrial e de turnover da indústria farmacêutica no Brasil para os segmentos de medicamentos de marca e genéricos	Comparative analysis of the Industrial Concentration and Turnover of the pharmaceutical industry in Brazil for the segments of mark and generic drugs			Economia e Sociedade	Portuguese	research-article	Pharmaceutical industry; Generic drugs; Mergers and acquisitions		Indústria farmacêutica - Brasil; Medicamentos genéricos; Fusões e aquisições		This paper analyzes the evolution of brand-name and generic drugs structure in Brazil since 1997. After the introduction of generic drugs it was not verified a significant decrease in the concentration of Brazilian pharmaceutical industry. The process of mergers and acquisitions in the 90's enhanced the process of concentration in the international market. However, a non-expressive turnover can be demonstrated in both pharmaceutical and generic markets. At the same time, the entrance of the generic industry in Brazil explains the invigoration of the national industry. The mergers and acquisitions process in the pharmaceutical industry is quite intense in Europe and in the USA, although in Brazil it is still not significant.		Este artigo analisa a evolução da estrutura do segmento de medicamentos de marca e genéricos no Brasil a partir de 1997. Após a entrada dos medicamentos genéricos, constatou-se que não houve diminuição significativa da concentração na indústria farmacêutica brasileira, porém, o mesmo não ocorreu em nível mundial, verificando-se um aumento da concentração a partir de 2001, impulsionado pelo expressivo processo de fusões e aquisições nos últimos anos da década de 1990. Em relação ao turnover, notou-se que este foi muito baixo para o grupo das maiores empresas em ambos os segmentos de medicamentos. Entretanto, observa-se um elevado turnover com a entrada dos genéricos, mostrando o fortalecimento da indústria nacional. Verifica-se que o processo de fusões e aquisições entre empresas nacionais é pouco significativo, o que pode ser uma alternativa para as pequenas empresas farmacêuticas aumentarem a sua participação no mercado brasileiro.		[Fonseca, Maria da Graça Derengowski] Universidade Federal do Rio de Janeiro, Brazil; [d' Avila, Luiz Antonio] Universidade Federal do Rio de Janeiro, Brazil; [Rosenberg, Gerson] Fundação Oswaldo Cruz, Brazil					31	2	5	0	0	Instituto de Economia da Universidade Estadual de Campinas	Campinas	Campinas	1982-3533	04	2010	19	1	107	134	10.1590/S0104-06182010000100005	Economics; Sociology	SciELO Brazil	Business & Economics; Sociology	SCIELO:S0104-06182010000100005	gold				
J	Zeidan, Rodrigo M.; Resende, Marcelo		Colusão ótima com monitoramento imperfeito: teste do modelo de Abreu-Pearce-Stachetti para os mercados brasileiros regionais de cimento				Economia Aplicada	Portuguese	research-article	Game Theory; Cement Market; PriceWar		Teoria dos Jogos; Mercado de Cimento; Guerra de Preços		The paper considers the application of the non-parametric test proposed by StateBerry and Briggs (1988) for the model of collusion with imperfect monitoring by Abreu et al (1986) in the context of regional cement markets in Brazil during the 1992-2003 period. The test focuses on the implication of that model according to which the prices would follow a first-order Markov process. The evidence does not indicate the prevalence of optimal collusion in those markets.		O artigo considera a aplicação do teste não paramétrico proposto por Berry and Briggs (1988) para o modelo de colusão com monitoramento imperfeito de Abreu et al. (1986) no contexto de mercados regionais de cimento no Brasil durante o período de 1992 a 2003. O teste foca na implicação daquele modelo, segundo a qual os preços seguiriam um processo de Markov de primeira ordem. A evidência não indica prevalência de mecanismo de colusão ótima para aqueles mercados.		[Resende, Marcelo] Universidade Federal do Rio de Janeiro, Brazil; [Zeidan, Rodrigo M.] Instituto Brasileiro de Mercado de Capitais, Brazil			Zeidan, Rodrigo/0000-0003-2980-3360		23	2	3	0	0	Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto da Universidade de São Paulo	Ribeirão Preto	Ribeirão Preto	1980-5330	03	2010	14	1	41	50	10.1590/S1413-80502010000100003	Economics	SciELO Brazil	Business & Economics	SCIELO:S1413-80502010000100003	gold				
J	Motta, Luiz Eduardo		A política do guerreiro: nacionalismo, revolução e socialismo no debate brasileiro dos anos 1960	The politics of guerreiro: nationalism, revolution and socialism in Brazil in the 1960's			Organizações & Sociedade	Portuguese	research-article	socialism; nationalism; third-world		Socialismo; Nacionalismo; Terceiro-mundo; Populismo		This paper aims to review the Brazilian Revolution debate by focusing on Guerreiro Ramos' criticism of the Marxist-Leninist ideology of the Brazilian Communist Party. According to Guerreiro Ramos, the Communist Party was an alienated organization which hindered the national revolutionary process. This work is divided into three parts: the first analyzes the revolutionary-populist-nationalist ideology, which had a significant intellectual influence on third world countries and of which Guerreiro Ramos was an important influence within Brazilian political thought; the second part presents Guerreiro Ramos' criticism to the revolutionary ideological program of the Brazilian Communist Party and his defense of a third-world socialism; finally some reflections.		Este artigo tem como objetivo resgatar o debate sobre a Revolução Brasileira, e tem como foco principal a crítica de Guerreiro Ramos ao PCB e a ideologia marxista-leninista. Segundo Guerreiro, o PCB era uma organização "alienada" e isso comprometia a constituição de um processo revolucionário com bases nacionais. O artigo se divide em três seções: a primeira trata da ideologia populista nacionalista revolucionária de grande influência nos países do Terceiro Mundo, e teve em Guerreiro Ramos uma de suas principais expressões no pensamento brasileiro; a segunda seção aborda a análise crítica de Guerreiro Ramos ao programa ideológico revolucionário do PCB e sua defesa do socialismo terceiro mundista; por fim, as considerações finais.		[Motta, Luiz Eduardo] Universidade Federal do Rio de Janeiro, Brazil					57	5	6	0	0	Escola de Administração da Universidade Federal da Bahia	Salvador	Salvador	1984-9230	03	2010	17	52	85	101	10.1590/S1984-92302010000100005	Management; Sociology	SciELO Brazil	Business & Economics; Sociology	SCIELO:S1984-92302010000100005	gold				
J	Serrano, Franklin		Juros, câmbio e o sistema de metas de inflação no Brasil				Revista de Economia Política	Portuguese	research-article	interest rate; exchange rate, inflation target				Interest rate, exchange rate and the system of inflation target in Brazil. In the consensus view of the Brazilian system of inflation targeting, the core of inflation is due to demand shocks; the rate of interest is set to control demand; and some variation in the exchange rate happens as "collateral damage". In this note we argue that in reality core inflation comes from cost push; the interest rate affects the exchange rate; changes in the exchange rate affect costs and prices; it is the effect of interest rates on demand that is the "collateral damage" and that the long run anchor of the system is low average real wage rigidity.				[Serrano, Franklin] Universidade Federal do Rio de Janeiro, Brazil					13	4	6	0	0	Editora 34	São Paulo	São Paulo	1809-4538	03	2010	30	1	63	72	10.1590/S0101-31572010000100004	Economics; Political Science	SciELO Brazil	Business & Economics; Government & Law	SCIELO:S0101-31572010000100004	gold				
J	Batista, Jorge Chami		Os efeitos das políticas industriais para o setor de produtos eletrônicos do Brasil				Revista de Economia Política	Portuguese	research-article	industrial policies; electronics; exports				The effect of industrial policies on the electronic sector in Brazil. Brazil's reputation in vertical industrial policies is dreadful. The electronics industry case is a good example. As measured by the performance of Brazil's exports vis-à-vis that of a group of emerging economies, the result of these policies was a total disaster. Had not been for the inadequacy of Brazil's industrial policies for this sector, exports of manufactures could have been between 36% and 46% higher than they actually were. Brazil's cumulated losses from 1984, when foreign microcomputer firms were prohibited to operate in the country, are estimated to be from 3.6 to 4.6 the country's manufactures export revenue in 2005.				[Batista, Jorge Chami] Universidade Federal do Rio de Janeiro, Brazil					11	1	2	0	0	Editora 34	São Paulo	São Paulo	1809-4538	03	2010	30	1	112	123	10.1590/S0101-31572010000100007	Economics; Political Science	SciELO Brazil	Business & Economics; Government & Law	SCIELO:S0101-31572010000100007	gold				
J	Bielschowsky, Ricardo		Maria da Conceição Tavares				Revista de Economia Contemporânea	Portuguese	research-article									Universidade Federal do Rio de Janeiro, Brazil; [Bielschowsky, Ricardo] Cepal					5	0	0	0	0	Instituto de Economa da Universidade Federal do Rio de Janeiro	Rio de Janeiro	Rio de Janeiro	1980-5527		2010	14	1	193	200	10.1590/S1415-98482010000100009	Economics	SciELO Brazil	Business & Economics	SCIELO:S1415-98482010000100009	gold				
J	Milanez, Bruno; Puppim, José Antonio		Ambiente, pessoas e labor: APLs além do desenvolvimento econômico na mineração de opalas em Pedro II, no Piauí	Environment, people and work, clusters beyond economic development in the opal mining in Pedro II, Piauí			Cadernos EBAPE.BR	Portuguese	research-article	cluster; mining; gems; local development		arranjo produtivo local; mineração; gemas; desenvolvimento local		This article argues that if public policies designed to stimulate clusters incorporate social and environmental concerns they are likely to have a relevant role in improving the performance of small scale gem mining in Brazil. This argument is based on empirical studies of the social and environmental problems faced by the opal cluster in Pedro II, Piauí state. The research has been developed as a case study, including an extensive literature review, consultation of official documents and reports, and interviews with key stakeholders. The results suggest that some issues are limiting the development of the cluster, including labour conditions and remediation of environmental impacts. Nevertheless, there are indications that such problems could be corrected, depending on human resources, money and political will. On the other hand, it is also argued that if decision makers desire to make this cluster really sustainable, they will have to debate a second group of issues, such as balance between different actors of the production chain, economic activities that could substitute mining in the case of resource shortage, redistribution of tax revenues and redesign of licensing procedures.		Este artigo propõe que políticas públicas voltadas para arranjos produtivos lo0cais (APLs) têm um importante potencial para melhorar o desempenho dos pequenos garimpos e minas de gemas no Brasil, desde que integrem questões ambientais e sociais às ações voltadas ao desenvolvimento econômico. Esse argumento é baseado no estudo empírico dos problemas socioambientais enfrentados pelo APL de opalas em Pedro II, no Piauí. O estudo foi desenvolvido através da metodologia de estudos de caso, envolvendo extensa revisão bibliográfica, pesquisa em documentos do APL e entrevistas com vários integrantes do arranjo. Entre os resultados da pesquisa, foram identificadas algumas questões que vêm inibindo o pleno desenvolvimento do APL, como as condições de trabalho e a mitigação dos impactos ambientais, cujas melhorias dependem de recursos humanos e financeiros, bem como de vontade política. Entretanto, um segundo grupo de questões suscita um debate mais amplo, que envolve outros APLs de base mineral, como o equilíbrio de forças entre os diferentes elos da cadeia produtiva, a criação de alternativas econômicas no caso da exaustão das jazidas existentes, a tributação das atividades minerais e o redesenho dos procedimentos de licenciamento de atividades minerais, para que estas se dêem de maneira mais sustentável.		[Milanez, Bruno] Instituto de Pesquisa Econômica Aplicada; [Puppim, José Antonio] Universidade das Nações Unidas, Japão; [Milanez, Bruno] Universidade Federal do Rio de Janeiro, Brazil		Milanez, Bruno/G-1233-2012	Milanez, Bruno/0000-0002-5330-7407		54	2	4	1	6	Fundação Getulio Vargas, Escola Brasileira de Administração Pública e de Empresas	Rio de Janeiro	Rio de Janeiro	1679-3951	12	2009	7	4	527	546	10.1590/S1679-39512009000400001	Management	SciELO Brazil	Business & Economics	SCIELO:S1679-39512009000400001	gold				
J	Tigre, Paulo Bastos; Marques, Felipe Silveira		Apropriação tecnológica na economia do conhecimento: inovação e propriedade intelectual de software na América Latina	Technology appropriation in knowledge economy: innovation and intellectual property in Latin American software industry			Economia e Sociedade	Portuguese	research-article	Intellectual property; Software; Innovation; Technology diffusion		Propriedade intelectual; Software; Inovação tecnológica; Difusão tecnológica		Intellectual property rights aim at providing incentives for innovation, but can also constitute a burden for technological diffusion. This article discusses the conflicts arising from software patent protection, an area in which the assets are intangible and replicable at almost no cost. Current practices of intellectual property (IP) protection in Latin America are discussed based on their efficiency in stimulating information technologies innovation and diffusion. The methodology adopted includes the analysis of regional software industry development, firms' strategies to protect IP, legislation and the examination of software patents submission at the Brazilian IP Office (INPI). It concludes that harmonizing conflicting interests among existing and new business models and international agreements is a major task that goes beyond pure technical considerations.		Os direitos de propriedade intelectual constituem um instrumento de estímulo à inovação, embora possam também obstaculizar a difusão do conhecimento na economia. Este artigo discute tal conflito na área de software, onde a proteção por patentes é dificultada pelo fato dos ativos serem intangíveis e replicáveis praticamente sem custos. Tomando por base o caso latino-americano, as práticas de proteção à propriedade intelectual são discutidas à luz de sua eficácia enquanto instrumento de estímulo à inovação e difusão das tecnologias da informação. A metodologia utilizada inclui análise do desenvolvimento da indústria de software no subcontinente, das formas de proteção adotadas pelas empresas, das legislações existentes e exame das patentes de software submetidas ao Instituto Nacional da Propriedade Industrial. O artigo conclui que é necessário harmonizar interesses conflitantes que transcendem o aspecto técnico, levando em consideração a necessidade de assegurar novos modelos de negócios e respeitar os acordos internacionais vigentes.		[Marques, Felipe Silveira] Banco Nacional de Desenvolvimento Econômico e Social; [Marques, Felipe Silveira] Universidade Federal do Rio de Janeiro, Brazil; [Tigre, Paulo Bastos] Universidade Federal do Rio de Janeiro, Brazil					30	3	6	0	0	Instituto de Economia da Universidade Estadual de Campinas	Campinas	Campinas	1982-3533	12	2009	18	3	547	566	10.1590/S0104-06182009000300005	Economics; Sociology	SciELO Brazil	Business & Economics; Sociology	SCIELO:S0104-06182009000300005	gold				
J	Leal, Rodrigo Mendes; Matos, João Boaventura Branco de		Planos de saúde: uma análise dos custos assistenciais e seus componentes	Health insurance plans: an analysis of care costs and their components			Revista de Administração de Empresas	Portuguese	research-article	Health plans; health costs; inflation; health administration; health prices		Planos de saúde; custos em saúde; inflação; administração da saúde; preços em saúde		The objective of this work is to contribute to the investigation into health costs, by analyzing the evolution of the cost of medical care in health plans in Brazil, considering the marked difference between the categories of contract available. To do so, the information published by the National Supplementary Health Agency (AINS) is used. The variation indices are estimated, using the value indices methodology and its two components, price (average cost per event) and quantity (use frequency). What stands out in the results is that the average cost indices per event have varied more that the quantity indices, a fact which indicates how important it is to research health inflation in more depth.		A partir da motivação de contribuir para a investigação dos custos em saúde, o objetivo deste trabalho é analisar a evolução dos custos de assistência médica dos planos de saúde no Brasil, considerando a distinção marcante entre as categorias de contratação. Para esse fim, utilizaram-se as informações divulgadas pela Agência Nacional de Saúde Suplementar (ANS), sendo estimados índices de variação com base na metodologia de índices de valor e seus dois componentes, preço (custo médio por evento) e quantidade (frequência de utilização). Dentre os resultados encontrados, destaca-se que os índices de custo médio por evento apresentaram variação mais intensa do que os índices de quantidade, fato que aponta no sentido da importância do aprofundamento da pesquisa sobre a inflação em saúde.		[Leal, Rodrigo Mendes] Universidade Federal do Rio de Janeiro, Brazil; [Matos, João Boaventura Branco de] Agência Nacional de Saúde, Brasil; [Leal, Rodrigo Mendes] Banco Nacional de Desenvolvimento Econômico e Social, Brasil; [Matos, João Boaventura Branco de] Universidade do Estado do Rio de Janeiro, Brazil					24	2	3	0	2	Fundação Getulio Vargas, Escola de Administração de Empresas de S.Paulo	São Paulo	São Paulo	2178-938X	12	2009	49	4	447	458	10.1590/S0034-75902009000400008	Management	SciELO Brazil	Business & Economics	SCIELO:S0034-75902009000400008	gold				
J	Moreira, Ricardo Ramalhete		Validade condicional do equilíbrio na Teoria Geral de Keynes	Conditional validity of the equilibrium in the General Theory of Keynes			Revista de Economia Política	Portuguese	research-article	equilibrium; social optimum; structural change; Keynes				It discusses that the equilibrium in Economics, as a method of analysis, has a conditional utility, when it is not necessary its association with ideal situations and with a constancy of structural parameters of the system. Keynes (1936) appears as an example of a good utilization of that method, for he doesn't link it with notions of social optimum or with a necessary system's structural stability.				[Moreira, Ricardo Ramalhete] Universidade Federal do Espírito Santo, Brazil; [Moreira, Ricardo Ramalhete] Universidade Federal do Rio de Janeiro, Brazil					48	0	0	0	0	Editora 34	São Paulo	São Paulo	1809-4538	09	2009	29	3	153	172	10.1590/S0101-31572009000300009	Economics; Political Science	SciELO Brazil	Business & Economics; Government & Law	SCIELO:S0101-31572009000300009	gold				
J	Fiani, Ronaldo		A tendência à harmonização internacional da proteção de patentes e seus problemas	The trend towards international harmonization of patents' protection and its problems			Revista de Economia Política	Portuguese	research-article	patents; intellectual property rights; developing countries; TRIPS				TRIPS agreement has been a milestone in the present trend towards international harmonization of intellectual property's protection (including patents' protection), where harmonization means to increase the protection level in developing countries according to the more rigorous standards of developed ones. Considering the economic theory of patents together with historical and empirical evidences, it is argued that international harmonization of patents' protection as it is settled by TRIPS agreement is not favorable to developing countries' economic development.				[Fiani, Ronaldo] Universidade Federal do Rio de Janeiro, Brazil					50	0	0	0	0	Editora 34	São Paulo	São Paulo	1809-4538	09	2009	29	3	173	190	10.1590/S0101-31572009000300010	Economics; Political Science	SciELO Brazil	Business & Economics; Government & Law	SCIELO:S0101-31572009000300010	gold				
J	Lima, Marcos A. M.; Resende, Marcelo		Réplica ao comentário de Rodolfo Hoffmann				Revista de Economia Política	Portuguese	article-commentary									[Resende, Marcelo] Universidade Federal do Rio de Janeiro, Brazil; [Lima, Marcos A. M.] IBMEC					4	1	1	0	0	Editora 34	São Paulo	São Paulo	1809-4538	09	2009	29	3	254	255	10.1590/S0101-31572009000300015	Economics; Political Science	SciELO Brazil	Business & Economics; Government & Law	SCIELO:S0101-31572009000300015	gold				
J	Machado, Esmael Almeida; Morch, Rafael Borges; Vianna, Dilo Sergio de Carvalho; Santos, Ruthberg dos; Siqueira, José Ricardo Maia de		Destinação de riqueza aos empregados no Brasil: comparação entre empresas estatais e privadas do setor elétrico (2004-2007)	Destination of wealth for employees in Brazil: comparison between state and private companies in the electric sector (2004-2007)			Revista Contabilidade & Finanças	Portuguese	research-article	Energy sector; Distribution of wealth; Statements of cash flows		Setor elétrico; Distribuição da riqueza; Demonstração do valor adicionado		Several studies compare the effects of privatization in state and private companies, where they discuss issues like economic efficiency and the social role of business. Many indicate that state enterprises are less efficient economically, but that they develop social responsibilities, including the distribution of income. Based on this information, this study aims to determine if there are significant differences among state and private enterprises in the electric sector, related to the distribution of wealth generated to employees. Data were collected from the Statement of Cash Flows and the Social Balance Sheet, for the period from 2004 to 2007. First, it was examined whether there was any difference in the percentage of the distribution of wealth generated for the employees. Then, it was checked if there was any difference in the number of employees from private and state companies. Finally, it was verified if there was any difference in average pay per capita. To examine this connection, Mann-Whitney's non-parametric test was used. The tests indicate that companies spend more on state officials than on private employees and that the origin of these differences is the amount of staff in 2006 and, additionally, higher earnings.		Diversos estudos comparam empresas estatais e privadas ou os efeitos da privatização, em que são debatidos temas como eficiência econômica e o papel social das empresas. Muitas pesquisas indicam que as empresas estatais são menos eficientes economicamente, devido à responsabilidade social desenvolvida por elas (distribuição de renda). Tendo como base essas informações, este trabalho tem como objetivo verificar se existem diferenças significativas entre empresas estatais e privadas do setor elétrico brasileiro, relacionadas à distribuição da riqueza gerada aos empregados, a partir de dados coletados da Demonstração de Valor Adicionado e do Balanço Social, para o período de 2004 a 2007. Primeiramente, foi verificado se há diferença na percentagem da distribuição da riqueza gerada para os empregados. Em seguida, foi examinado se há diferença no número de funcionários entre empresas privadas e estatais. Por último, foi conferido se há diferença na remuneração média per capita. Para a realização desses propósitos foi utilizado o teste estatístico não paramétrico Mann-Withney. Os testes indicam que as empresas estatais gastam mais com funcionários do que as privadas e que a origem dessas diferenças se encontra na quantidade de funcionários, sendo que a partir de 2006, adicionalmente, em função de maiores remunerações.		[Morch, Rafael Borges] Universidade Federal do Rio de Janeiro, Brazil; [Vianna, Dilo Sergio de Carvalho] Universidade Federal do Rio de Janeiro, Brazil; [Machado, Esmael Almeida] Universidade Estadual de Mato Grosso do Sul, Brazil; [Santos, Ruthberg dos] Universidade Federal do Rio de Janeiro, Brazil; [Siqueira, José Ricardo Maia de] Universidade Federal do Rio de Janeiro, Brazil					45	0	4	0	0	Universidade de São Paulo, Faculdade de Economia, Administração e Contabilidade, Departamento de Contabilidade e Atuária	São Paulo	São Paulo	1808-057X	08	2009	20	50	110	122	10.1590/S1519-70772009000200008	Business, Finance	SciELO Brazil	Business & Economics	SCIELO:S1519-70772009000200008	gold				
J	Fleck, Denise L.		Archetypes of organizational success and failure				BAR - Brazilian Administration Review	English	research-article	organizational archetypes; corporate growth; healthy longevity of organizations; theory building				This paper presents inductive theoretical work inspired by the empirical study of the high-tech rivals General Electric and Westinghouse. Comparative historical analysis suggests that each firm's responses to five organizational challenges have affected their chances of enjoying long-term success. In addition, the theoretical work advances two polar ideal types of organizational success and failure: the self-perpetuating and the self-destructive archetypes, respectively. These should be seen as extreme states of the existence of firms since, in reality, firms operate in some intermediary state. A process-oriented perspective of theory building advances relations of necessity towards organizational long-term success, and integrates the responses to challenges into a requisites model for the development of a propensity for organizational self-perpetuation				[Fleck, Denise L.] Universidade Federal do Rio de Janeiro, Brazil					59	3	7	0	0	ANPAD - Associação Nacional de Pós-Graduação e Pesquisa em Administração	Rio de Janeiro	Rio de Janeiro	1807-7692	06	2009	6	2	78	100	10.1590/S1807-76922009000200002	Management	SciELO Brazil	Business & Economics	SCIELO:S1807-76922009000200002	gold				
